id,gid,x,y,v_x,v_y,radius,time
6,6,0.515030,5.462942,-0.269923,1.347714,0.500000,9.700000
7,7,-1.142347,2.247938,-0.863199,0.860263,0.500000,9.700000
0,0,-5.936215,-0.169931,-1.336367,0.044692,0.500000,9.800000
1,1,-2.147344,-0.686656,-0.709047,-0.868367,0.500000,9.800000
2,2,0.070363,-5.258511,0.027430,-1.282142,0.500000,9.800000
3,3,3.060063,-2.828085,0.949466,-1.017578,0.500000,9.800000
4,4,1.872739,0.025197,1.104846,-0.177311,0.500000,9.800000
5,5,3.535380,2.192718,0.434673,0.997003,0.500000,9.800000
6,6,0.483941,5.595786,-0.310892,1.328443,0.500000,9.800000
7,7,-1.225235,2.344383,-0.828885,0.964449,0.500000,9.800000
0,0,-6.061517,-0.176532,-1.253025,-0.066005,0.500000,9.900000
1,1,-2.209613,-0.788169,-0.622687,-1.015127,0.500000,9.900000
2,2,0.094168,-5.373281,0.238044,-1.147700,0.500000,9.900000
3,3,3.169556,-2.923754,1.094929,-0.956690,0.500000,9.900000
4,4,2.001090,0.022350,1.283513,-0.028475,0.500000,9.900000
5,5,3.594920,2.316344,0.595399,1.236259,0.500000,9.900000
6,6,0.450395,5.726178,-0.335457,1.303920,0.500000,9.900000
7,7,-1.301095,2.437208,-0.758597,0.928252,0.500000,9.900000
0,0,-6.179891,-0.155883,-1.183741,0.206487,0.500000,10.000000
1,1,-2.260460,-0.881097,-0.508472,-0.929282,0.500000,10.000000
2,2,0.111482,-5.475895,0.173144,-1.026132,0.500000,10.000000
3,3,3.283801,-3.016502,1.142453,-0.927484,0.500000,10.000000
4,4,2.129160,0.024474,1.280701,0.021242,0.500000,10.000000
5,5,3.659188,2.446197,0.642674,1.298530,0.500000,10.000000
6,6,0.438130,5.864238,-0.122659,1.380598,0.500000,10.000000
7,7,-1.380382,2.526843,-0.792871,0.896349,0.500000,10.000000
0,0,-6.314257,-0.143821,-1.343661,0.120620,0.500000,10.100000
1,1,-2.313976,-0.967001,-0.535156,-0.859041,0.500000,10.100000
2,2,0.098678,-5.606258,-0.128041,-1.303635,0.500000,10.100000
3,3,3.373706,-3.093107,0.899051,-0.766045,0.500000,10.100000
4,4,2.243118,0.035011,1.139576,0.105372,0.500000,10.100000
5,5,3.713698,2.567163,0.545105,1.209662,0.500000,10.100000
6,6,0.445101,6.004062,0.069719,1.398245,0.500000,10.100000
7,7,-1.456203,2.596089,-0.758207,0.692453,0.500000,10.100000
0,0,-6.437488,-0.138570,-1.232309,0.052515,0.500000,10.200000
1,1,-2.382234,-1.062582,-0.682579,-0.955813,0.500000,10.200000
2,2,0.078161,-5.718012,-0.205169,-1.117540,0.500000,10.200000
3,3,3.457769,-3.182112,0.840626,-0.890052,0.500000,10.200000
4,4,2.368164,0.061007,1.250459,0.259964,0.500000,10.200000
5,5,3.778102,2.677191,0.644039,1.100278,0.500000,10.200000
6,6,0.428334,6.131749,-0.167674,1.276872,0.500000,10.200000
7,7,-1.529277,2.680725,-0.730742,0.846364,0.500000,10.200000
0,0,-6.560676,-0.113883,-1.231871,0.246864,0.500000,10.300000
1,1,-2.458268,-1.145564,-0.760339,-0.829816,0.500000,10.300000
2,2,0.060105,-5.841654,-0.180555,-1.236418,0.500000,10.300000
3,3,3.542755,-3.295829,0.849863,-1.137167,0.500000,10.300000
4,4,2.490886,0.063535,1.227225,0.025276,0.500000,10.300000
5,5,3.855741,2.792586,0.776386,1.153954,0.500000,10.300000
6,6,0.402747,6.280386,-0.255871,1.486370,0.500000,10.300000
7,7,-1.623759,2.749267,-0.944821,0.685416,0.500000,10.300000
0,0,-6.681998,-0.102754,-1.213224,0.111296,0.500000,10.400000
1,1,-2.520122,-1.228061,-0.618548,-0.824969,0.500000,10.400000
2,2,0.047297,-5.980504,-0.128090,-1.388498,0.500000,10.400000
3,3,3.630051,-3.397592,0.872954,-1.017633,0.500000,10.400000
4,4,2.623068,0.076752,1.321817,0.132174,0.500000,10.400000
5,5,3.944081,2.894575,0.883401,1.019890,0.500000,10.400000
6,6,0.366243,6.436123,-0.365041,1.557365,0.500000,10.400000
7,7,-1.733764,2.815007,-1.100051,0.657399,0.500000,10.400000
0,0,-6.804659,-0.087316,-1.226609,0.154376,0.500000,10.500000
1,1,-2.588635,-1.300221,-0.685126,-0.721598,0.500000,10.500000
2,2,0.042708,-6.114107,-0.045888,-1.336036,0.500000,10.500000
3,3,3.691877,-3.487257,0.618261,-0.896649,0.500000,10.500000
4,4,2.751907,0.070800,1.288394,-0.059524,0.500000,10.500000
5,5,4.024973,3.009041,0.808922,1.144655,0.500000,10.500000
6,6,0.316380,6.576639,-0.498631,1.405163,0.500000,10.500000
7,7,-1.831245,2.885645,-0.974809,0.706379,0.500000,10.500000
0,0,-6.928999,-0.064404,-1.243401,0.229119,0.500000,10.600000
1,1,-2.641058,-1.372575,-0.524229,-0.723546,0.500000,10.600000
2,2,0.038601,-6.256675,-0.041072,-1.425677,0.500000,10.600000
3,3,3.754425,-3.584150,0.625479,-0.968924,0.500000,10.600000
4,4,2.875788,0.059545,1.238805,-0.112546,0.500000,10.600000
5,5,4.109272,3.110320,0.842991,1.012790,0.500000,10.600000
6,6,0.263459,6.713763,-0.529206,1.371240,0.500000,10.600000
7,7,-1.930134,2.973422,-0.988885,0.877775,0.500000,10.600000
1,1,-2.675990,-1.454173,-0.349325,-0.815976,0.500000,10.700000
2,2,0.033642,-6.391420,-0.049585,-1.347449,0.500000,10.700000
3,3,3.809958,-3.673913,0.555331,-0.897632,0.500000,10.700000
4,4,2.991933,0.048701,1.161455,-0.108446,0.500000,10.700000
5,5,4.179784,3.224523,0.705124,1.142029,0.500000,10.700000
6,6,0.217869,6.844322,-0.455901,1.305584,0.500000,10.700000
7,7,-2.036427,3.049466,-1.062934,0.760437,0.500000,10.700000
1,1,-2.719266,-1.555899,-0.432757,-1.017265,0.500000,10.800000
2,2,0.004383,-6.543621,-0.292592,-1.522009,0.500000,10.800000
3,3,3.877311,-3.767397,0.673532,-0.934845,0.500000,10.800000
4,4,3.115325,0.049107,1.233914,0.004068,0.500000,10.800000
5,5,4.231624,3.345379,0.518396,1.208561,0.500000,10.800000
6,6,0.189524,6.980826,-0.283454,1.365046,0.500000,10.800000
7,7,-2.143024,3.136870,-1.065970,0.874047,0.500000,10.800000
1,1,-2.768563,-1.676356,-0.492966,-1.204569,0.500000,10.900000
2,2,-0.009191,-6.702886,-0.135736,-1.592655,0.500000,10.900000
3,3,3.950930,-3.874641,0.736195,-1.072436,0.500000,10.900000
4,4,3.240747,0.027584,1.254223,-0.215233,0.500000,10.900000
5,5,4.298631,3.480081,0.670071,1.347019,0.500000,10.900000
7,7,-2.231260,3.226880,-0.882356,0.900101,0.500000,10.900000
1,1,-2.841888,-1.787196,-0.733255,-1.108403,0.500000,11.000000
2,2,-0.018062,-6.837538,-0.088708,-1.346519,0.500000,11.000000
3,3,4.037326,-3.976133,0.863955,-1.014924,0.500000,11.000000
4,4,3.363885,0.024653,1.231382,-0.029314,0.500000,11.000000
5,5,4.356631,3.595703,0.579997,1.156225,0.500000,11.000000
7,7,-2.332407,3.305278,-1.011475,0.783971,0.500000,11.000000
1,1,-2.918248,-1.891692,-0.763604,-1.044954,0.500000,11.100000
2,2,-0.028785,-6.979231,-0.107231,-1.416925,0.500000,11.100000
3,3,4.120320,-4.079818,0.829943,-1.036847,0.500000,11.100000
4,4,3.469392,0.036627,1.055067,0.119744,0.500000,11.100000
5,5,4.420243,3.718650,0.636121,1.229468,0.500000,11.100000
7,7,-2.419359,3.379374,-0.869522,0.740968,0.500000,11.100000
1,1,-2.982559,-1.968120,-0.643104,-0.764280,0.500000,11.200000
3,3,4.221599,-4.178343,1.012785,-0.985255,0.500000,11.200000
4,4,3.592512,0.032997,1.231204,-0.036299,0.500000,11.200000
5,5,4.477925,3.838797,0.576825,1.201469,0.500000,11.200000
7,7,-2.488515,3.445012,-0.691558,0.656378,0.500000,11.200000
1,1,-3.049449,-2.055847,-0.668905,-0.877276,0.500000,11.300000
3,3,4.325167,-4.285280,1.035680,-1.069370,0.500000,11.300000
4,4,3.707999,0.016544,1.154869,-0.164531,0.500000,11.300000
5,5,4.553266,3.961835,0.753408,1.230381,0.500000,11.300000
7,7,-2.581743,3.522660,-0.932281,0.776483,0.500000,11.300000
1,1,-3.121287,-2.150466,-0.718376,-0.946187,0.500000,11.400000
3,3,4.418976,-4.383614,0.938095,-0.983340,0.500000,11.400000
4,4,3.830888,-0.005132,1.228886,-0.216762,0.500000,11.400000
5,5,4.625361,4.095061,0.720948,1.332258,0.500000,11.400000
7,7,-2.659151,3.590812,-0.774079,0.681519,0.500000,11.400000
1,1,-3.194726,-2.242494,-0.734396,-0.920279,0.500000,11.500000
3,3,4.527267,-4.482958,1.082913,-0.993433,0.500000,11.500000
4,4,3.942322,-0.016619,1.114341,-0.114869,0.500000,11.500000
5,5,4.689198,4.210923,0.638366,1.158623,0.500000,11.500000
7,7,-2.735074,3.650631,-0.759232,0.598190,0.500000,11.500000
1,1,-3.270624,-2.370214,-0.758980,-1.277196,0.500000,11.600000
3,3,4.639744,-4.592809,1.124771,-1.098517,0.500000,11.600000
4,4,4.065924,-0.014456,1.236019,0.021631,0.500000,11.600000
5,5,4.756772,4.321618,0.675741,1.106953,0.500000,11.600000
7,7,-2.818874,3.720357,-0.838000,0.697258,0.500000,11.600000
1,1,-3.336390,-2.467830,-0.657652,-0.976158,0.500000,11.700000
3,3,4.728528,-4.706282,0.887837,-1.134727,0.500000,11.700000
4,4,4.177129,-0.014016,1.112052,0.004394,0.500000,11.700000
5,5,4.832510,4.439047,0.757380,1.174281,0.500000,11.700000
7,7,-2.901578,3.794895,-0.827037,0.745381,0.500000,11.700000
1,1,-3.376665,-2.575587,-0.402750,-1.077576,0.500000,11.800000
3,3,4.813409,-4.800791,0.848805,-0.945087,0.500000,11.800000
4,4,4.277492,-0.022739,1.003628,-0.087227,0.500000,11.800000
5,5,4.903460,4.553252,0.709505,1.142059,0.500000,11.800000
7,7,-2.978334,3.862973,-0.767561,0.680780,0.500000,11.800000
1,1,-3.429215,-2.696363,-0.525502,-1.207756,0.500000,11.900000
3,3,4.909215,-4.891564,0.958066,-0.907728,0.500000,11.900000
4,4,4.400428,-0.045928,1.229366,-0.231890,0.500000,11.900000
5,5,4.975752,4.669422,0.722921,1.161701,0.500000,11.900000
7,7,-3.058747,3.933325,-0.804131,0.703521,0.500000,11.900000
1,1,-3.484755,-2.799424,-0.555405,-1.030609,0.500000,12.000000
4,4,4.516737,-0.053951,1.163092,-0.080225,0.500000,12.000000
5,5,5.049856,4.777476,0.741031,1.080533,0.500000,12.000000
7,7,-3.144768,4.001601,-0.860201,0.682757,0.500000,12.000000
1,1,-3.560659,-2.916587,-0.759034,-1.171637,0.500000,12.100000
4,4,4.641060,-0.058647,1.243229,-0.046968,0.500000,12.100000
7,7,-3.231260,4.066161,-0.864929,0.645603,0.500000,12.100000
1,1,-3.631215,-3.023583,-0.705563,-1.069956,0.500000,12.200000
4,4,4.757636,-0.055591,1.165754,0.030560,0.500000,12.200000
7,7,-3.330759,4.119913,-0.994983,0.537521,0.500000,12.200000
1,1,-3.689651,-3.122112,-0.584360,-0.985292,0.500000,12.300000
4,4,4.867326,-0.051784,1.096898,0.038078,0.500000,12.300000
7,7,-3.418228,4.179962,-0.874691,0.600483,0.500000,12.300000
1,1,-3.742268,-3.215714,-0.526165,-0.936016,0.500000,12.400000
4,4,4.976194,-0.037965,1.088689,0.138184,0.500000,12.400000
7,7,-3.522913,4.240049,-1.046850,0.600870,0.500000,12.400000
1,1,-3.801092,-3.302925,-0.588241,-0.872115,0.500000,12.500000
4,4,5.080114,-0.023282,1.039199,0.146830,0.500000,12.500000
7,7,-3.633512,4.296302,-1.105989,0.562537,0.500000,12.500000
1,1,-3.866334,-3.407711,-0.652422,-1.047856,0.500000,12.600000
4,4,5.205746,-0.024446,1.256315,-0.011635,0.500000,12.600000
7,7,-3.724998,4.357779,-0.914864,0.614770,0.500000,12.600000
1,1,-3.948281,-3.488541,-0.819476,-0.808302,0.500000,12.700000
4,4,5.325491,-0.035223,1.197456,-0.107776,0.500000,12.700000
7,7,-3.824625,4.419541,-0.996267,0.617620,0.500000,12.700000
1,1,-4.045632,-3.558715,-0.973506,-0.701738,0.500000,12.800000
4,4,5.432728,-0.031965,1.072364,0.032582,0.500000,12.800000
7,7,-3.921668,4.485292,-0.970431,0.657502,0.500000,12.800000
1,1,-4.110132,-3.646809,-0.644994,-0.880942,0.500000,12.900000
4,4,5.559123,-0.033091,1.263947,-0.011262,0.500000,12.900000
7,7,-4.017413,4.554301,-0.957447,0.690099,0.500000,12.900000
1,1,-4.196642,-3.730332,-0.865102,-0.835230,0.500000,13.000000
4,4,5.698401,-0.041817,1.392782,-0.087255,0.500000,13.000000
7,7,-4.092999,4.630927,-0.755866,0.766255,0.500000,13.000000
1,1,-4.259819,-3.822273,-0.631771,-0.919413,0.500000,13.100000
4,4,5.819845,-0.057964,1.214439,-0.161475,0.500000,13.100000
7,7,-4.170482,4.700820,-0.774825,0.698933,0.500000,13.100000
1,1,-4.340946,-3.915362,-0.811270,-0.930882,0.500000,13.200000
4,4,5.950259,-0.065813,1.304147,-0.078486,0.500000,13.200000
7,7,-4.259489,4.777893,-0.890075,0.770727,0.500000,13.200000
1,1,-4.424593,-4.013824,-0.836471,-0.984621,0.500000,13.300000
4,4,6.096837,-0.070014,1.465779,-0.042011,0.500000,13.300000
7,7,-4.331796,4.840820,-0.723065,0.629273,0.500000,13.300000
1,1,-4.511516,-4.121735,-0.869234,-1.079113,0.500000,13.400000
4,4,6.240966,-0.079359,1.441289,-0.093454,0.500000,13.400000
7,7,-4.415102,4.899055,-0.833062,0.582350,0.500000,13.400000
1,1,-4.581841,-4.213561,-0.703245,-0.918259,0.500000,13.500000
4,4,6.372716,-0.084220,1.317498,-0.048609,0.500000,13.500000
7,7,-4.522335,4.958474,-1.072329,0.594190,0.500000,13.500000
1,1,-4.645571,-4.313669,-0.637300,-1.001083,0.500000,13.600000
4,4,6.489914,-0.069197,1.171977,0.150237,0.500000,13.600000
7,7,-4.616766,5.024615,-0.944314,0.661411,0.500000,13.600000
1,1,-4.715843,-4.391366,-0.702719,-0.776968,0.500000,13.700000
4,4,6.608055,-0.083114,1.181411,-0.139173,0.500000,13.700000
7,7,-4.715069,5.072529,-0.983024,0.479134,0.500000,13.700000
1,1,-4.780858,-4.469392,-0.650155,-0.780258,0.500000,13.800000
4,4,6.718432,-0.071997,1.103767,0.111164,0.500000,13.800000
1,1,-4.856078,-4.567061,-0.752203,-0.976693,0.500000,13.900000
4,4,6.836742,-0.052496,1.183102,0.195011,0.500000,13.900000
1,1,-4.920979,-4.659309,-0.649010,-0.922477,0.500000,14.000000
4,4,6.938960,-0.042603,1.022186,0.098931,0.500000,14.000000
1,1,-4.979427,-4.744244,-0.584480,-0.849356,0.500000,14.100000
1,1,-5.020693,-4.828819,-0.412657,-0.845744,0.500000,14.200000
