id,gid,x,y,v_x,v_y,radius,time
10,0,6.189865,0.312629,-0.725503,-0.234472,0.200000,0.700000
11,0,14.406063,-0.687293,-0.857956,-0.154003,0.200000,0.700000
12,0,12.968874,0.734038,-0.781377,0.152894,0.200000,0.700000
13,0,7.942551,0.193029,-1.480840,0.434662,0.200000,0.700000
27,1,5.085529,0.825279,-0.321690,-0.466408,0.200000,0.700000
28,1,4.520608,2.433667,-0.362430,-1.111229,0.200000,0.700000
29,1,4.664588,-0.118205,-0.291859,-1.512405,0.200000,0.700000
30,1,7.513031,2.603301,-0.063565,-1.294217,0.200000,0.700000
31,1,7.281918,-5.130304,0.204739,-1.261426,0.200000,0.700000
32,1,5.698011,1.710576,0.073422,-1.216638,0.200000,0.700000
33,1,7.967067,4.650039,-0.092109,-0.996806,0.200000,0.700000
34,1,4.970333,5.914422,0.130813,-1.180096,0.200000,0.700000
35,1,9.193670,3.178348,0.079265,-1.331533,0.200000,0.700000
36,1,6.322461,3.537539,0.092796,-1.027516,0.200000,0.700000
37,1,8.581748,3.240263,-0.033459,-1.193982,0.200000,0.700000
38,1,9.182724,4.127228,-0.286544,-1.151603,0.200000,0.700000
39,1,6.848449,8.118243,0.112032,-1.140749,0.200000,0.700000
0,0,9.440932,0.390350,-1.544092,-0.121979,0.200000,0.800000
1,0,11.917445,0.638457,-0.902072,0.060119,0.200000,0.800000
2,0,6.664817,-0.404122,-1.160822,-0.561760,0.200000,0.800000
3,0,5.759897,-0.790355,-1.447522,-0.147307,0.200000,0.800000
4,0,7.930752,0.799011,-1.294131,0.118873,0.200000,0.800000
5,0,4.884425,0.242741,-1.030813,-0.163172,0.200000,0.800000
6,0,12.771579,-1.091324,-1.435407,-0.156147,0.200000,0.800000
7,0,10.224998,-0.359617,-1.057851,0.074808,0.200000,0.800000
8,0,12.621791,-0.502002,-1.183664,0.116072,0.200000,0.800000
9,0,7.503244,-0.275692,-0.780723,0.007414,0.200000,0.800000
10,0,6.070978,0.237856,-1.188869,-0.747733,0.200000,0.800000
11,0,14.294882,-0.674870,-1.111807,0.124231,0.200000,0.800000
12,0,12.866372,0.725897,-1.025018,-0.081403,0.200000,0.800000
13,0,7.819356,0.220307,-1.231948,0.272779,0.200000,0.800000
27,1,5.089219,0.722092,0.036900,-1.031863,0.200000,0.800000
28,1,4.489313,2.326720,-0.312953,-1.069475,0.200000,0.800000
29,1,4.655793,-0.269643,-0.087952,-1.514376,0.200000,0.800000
30,1,7.501828,2.455633,-0.112033,-1.476684,0.200000,0.800000
31,1,7.264372,-5.265715,-0.175463,-1.354110,0.200000,0.800000
32,1,5.689525,1.621348,-0.084856,-0.892278,0.200000,0.800000
33,1,7.956436,4.559549,-0.106309,-0.904905,0.200000,0.800000
34,1,4.970044,5.791922,-0.002893,-1.225006,0.200000,0.800000
35,1,9.189211,3.052670,-0.044587,-1.256780,0.200000,0.800000
36,1,6.305517,3.401915,-0.169444,-1.356242,0.200000,0.800000
37,1,8.580227,3.112242,-0.015206,-1.280207,0.200000,0.800000
38,1,9.152409,4.009301,-0.303154,-1.179268,0.200000,0.800000
39,1,6.860155,7.986221,0.117058,-1.320223,0.200000,0.800000
